Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
58072422925,Ozcare,,,Ozcare,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,1379268,1379268,,
58072422925,Ozcare,,,Ozcare,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,299438,299438,,
58072422925,Ozcare,,,Ozcare,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,222278,222278,,
23216177453,Queensland Alliance for Mental Health Inc.,,,Queensland Alliance for Mental Health Inc.,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Brisbane City,,,,630000,630000,,
23216177453,Queensland Alliance for Mental Health Inc.,,,Queensland Alliance for Mental Health Inc.,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",Yes,Brisbane City,,,,786915,786915,,
58039823994,Queensland Association for Healthy Communities Inc,,,Queensland Association for Healthy Communities,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,Yes,Brisbane City,,,,62284,46585,,
29409225509,Queensland Police Service,,,Queensland Police Service - Policy and Research,QH,State,Mental Health,,Grant,Operational,01/07/2012,30/06/2013,fixed term,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",Yes,Brisbane City,,,,150000,150000,,
50043097082,Queensland Program of Assistance for Survivors of Torture and Trauma Association Inc.,,,Queensland Program of Assistance for Survivors of Torture and Trauma Association Inc.,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,287785,287785,,
80009663478,Royal Flying Doctor Service of Australia (Qld Section),,,Royal Flying Doctor Service of Australia (Qld Section),QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,735138,735138,,
82765396447,Self Help Queensland Inc,,,Self Help Queensland Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,30636,30636,,
58812329872,Speaking Up For You Inc,,,Speaking Up For You Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Brisbane City,,,,106592,106592,,
65874279055,Stepping Stone Clubhouse Inc,,,Stepping Stone Clubhouse Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Brisbane City,,,,194836,194836,,
65874279055,Stepping Stone Clubhouse Inc,,,Stepping Stone Clubhouse Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,448239,448239,,
46909844617,The Baptist Union of Queensland - Community Services Group,,,Carinity,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,320843,320843,,
75211282662,"The Brook Recovery, Empowerment and Development Centre Inc.",,,"The Brook Recovery, Empowerment and Development Centre Inc.",QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,835651,835651,,
75211282662,"The Brook Recovery, Empowerment and Development Centre Inc.",,,"The Brook Recovery, Empowerment and Development Centre Inc.",QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,97681,97681,,
39906010979,The Corporation of the Synod of the Diocese of Brisbane,,,Anglicare Southern Queensland,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Brisbane City,,,,77652,77652,,
39906010979,The Corporation of the Synod of the Diocese of Brisbane,,,Anglicare Southern Queensland,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Brisbane City,,,,74547,74547,,
39906010979,The Corporation of the Synod of the Diocese of Brisbane,,,Anglicare Southern Queensland,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Brisbane City,,,,254175,254175,,
35020644975,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane,,,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Brisbane City,,,,544525,544525,,
