Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
61723727604,Burdekin Flexible Support Service Inc,,Ayr,Burdekin Flexible Support Service Inc. - Flexi House,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Burdekin Shire,,,,406505,406505,0,
61723727604,Burdekin Flexible Support Service Inc,,Ayr,Burdekin Flexible Support Service Inc. - Centre Respite,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Burdekin Shire,,,,288431,288431,0,
61723727604,Burdekin Flexible Support Service Inc,,Ayr,Burdekin Flexible Support Service Inc.,DCCSDS,State and Commonwealth,Disability Assistance Package   ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"Adults with a disability receive support to live in their own home, family home or in shared accommmodation support arrangements.",No,Burdekin Shire,,,,93051,93051,0,
61723727604,Burdekin Flexible Support Service Inc,,Ayr,Burdekin Flexible Support Service Inc. - Flexi House 2,DCCSDS,State and Commonwealth,Disability Assistance Package   ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"Adults with a disability receive support to live in their own home, family home or in shared accommmodation support arrangements.",No,Burdekin Shire,,,,307972,307972,0,
61723727604,Burdekin Flexible Support Service Inc,,Ayr,Burdekin Flexible Support Service Inc.,DCCSDS,State and Commonwealth,Disability Funding (DGEN)   ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"This funding is predominantly accommodation support funding, but also includes a mix or old grants allocated to services in a block amount.",No,Burdekin Shire,,,,13651,13651,0,
61723727604,Burdekin Flexible Support Service Inc,,Ayr,Burdekin Flexible Support Service Inc.,DCCSDS,State and Commonwealth,Flexible Respite for Young People,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,Provides extra respite hours for people with high needs disabilities aged between 16 and 25. This is part of the Queensland Government Election commitment which invests $22million over four years.,No,Burdekin Shire,,,,12273,12273,0,
61723727604,Burdekin Flexible Support Service Inc,,Ayr,Burdekin Flexible Support Service Inc.,DCCSDS,State and Commonwealth,Support for School Leavers (PSS),,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,School leavers,,"The purpose of supports for school leavers is to assist young people with a disability to build pathways to access their community, and to support their transition towards adult life.",No,Burdekin Shire,,,,206544,206544,0,
61723727604,Burdekin Flexible Support Service Inc,,Ayr,Burdekin Flexible Support Service Inc.,DCCSDS,State and Commonwealth,Young Adults Exiting Care of State ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Young people,,YACS provides funding support to young people to enable them to transition from care and to access appropriate services from the day of their 18th birthday.,No,Burdekin Shire,,,,14070,14070,0,
62181946256,Burdekin Race Club Inc,,Home Hill,Burdekin Race Club Inc,DCCSDS,State,Community Support & Sector Development,,Grant,Operational,26/04/2013,25/04/2014,Fixed Term,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Burdekin Shire,,,,3400,3400,0,
62769398508,Burdekin Neighbourhood Centre Association Inc,,Ayr,Burdekin Neighbourhood Centre Association,DCCSDS,State,Community Support & Sector Development,,Grant,Operational ,1/10/2012,30/09/2015,Ongoing,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Burdekin Shire,,,,273009,91003,0,
66017393488,Access Support Services Inc,,Kirwan,Access Support Services inc - 10 Gainsborough Drive,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Burdekin Shire,,,,29974,29974,0,
66017393488,Access Support Services Inc,,Kirwan,Access Support Services inc - 10 Gainsborough Drive,DCCSDS,State and Commonwealth,Disability Funding (DGEN)   ,,Grant,Operational,1/01/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"This funding is predominantly accommodation support funding, but also includes a mix or old grants allocated to services in a block amount.",No,Burdekin Shire,,,,303959,303959,0,
66393843289,Burdekin Shire Council,,Ayr,Burdekin Rural Multi-Tenant Service Centre - Facility Management & Maintenance,DCCSDS,State,Community Support & Sector Development,,Grant,Operational ,1/11/2011,31/12/2014,Ongoing,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Burdekin Shire,,,,175300,57376,0,
80009670704,Endeavour Foundation,,Cannon Hill,Endeavour Foundation,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Burdekin Shire,,,,38367,38367,0,
80009670704,Endeavour Foundation,,Cannon Hill,Endeavour Foundation,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Burdekin Shire,,,,92262,92262,0,
80009670704,Endeavour Foundation,,Cannon Hill,Endeavour Foundation,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Burdekin Shire,,,,278972,278972,0,
80009670704,Endeavour Foundation,,Cannon Hill,Endeavour Foundation - Carinya House,DCCSDS,State and Commonwealth,Disability Funding (DGEN)   ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"This funding is predominantly accommodation support funding, but also includes a mix or old grants allocated to services in a block amount.",No,Burdekin Shire,,,,311438,311438,0,
80009670704,Endeavour Foundation,,Cannon Hill,Endeavour Foundation - Lynxden House,DCCSDS,State and Commonwealth,Disability Funding (DGEN)   ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"This funding is predominantly accommodation support funding, but also includes a mix or old grants allocated to services in a block amount.",No,Burdekin Shire,,,,322892,322892,0,
80009670704,Endeavour Foundation,,Cannon Hill,Endeavour Foundation - Burdekin Learning and Lifestyle,DCCSDS,State and Commonwealth,Disability Funding (DGEN)   ,,Grant,Operational,1/07/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"This funding is predominantly accommodation support funding, but also includes a mix or old grants allocated to services in a block amount.",No,Burdekin Shire,,,,254632,254632,0,
