Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
27202539814,Twin Towns Kindergarten Assn,,COOLANGATTA,Twin Towns Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,8000,8000,0,
13025291258,Broadbeach Waters Kindergarten & Preschool Association,,BROADBEACH WATERS,Broadbeach Waters Kindergarten & Preschool,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,10000,10000,0,
39453326053,Burleigh Heads Kindergarten And Pre School Association Inc,,BURLEIGH HEADS,Burleigh Heads Kindergarten & Preschool,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,6000,6000,0,
60381910802,Mermaid Waters Community Kindergarten ,,MERMAID WATERS,Mermaid Waters Community Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,4000,4000,4000,
75039376800,Lutheran Church of Australia QLD District Trading as QLECS,,SOUTHPORT,Trinity Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,6000,6000,0,
59150737849,The Creche and Kindergarten Association Limited,,COOMERA SPRINGS,C&K Coomera Springs Community Kindergarten ,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,4000,4000,0,
59150737849,The Creche and Kindergarten Association Limited,,GAVEN,C&K Gaven Community Kindergarten ,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,4000,4000,0,
59150737849,The Creche and Kindergarten Association Limited,,UPPER COOMERA,C&K Highland Reserve Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,12000,12000,0,
59150737849,The Creche and Kindergarten Association Limited,,PALM BEACH,C&K Palm Beach Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,16000,16000,0,
59150737849,The Creche and Kindergarten Association Limited,,PACIFIC PINES,C&K Park Lake Community Kindergarten ,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,4000,4000,4000,
59150737849,The Creche and Kindergarten Association Limited,,COOMERA,C&K Coomera Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,10000,10000,0,
59150737849,The Creche and Kindergarten Association Limited,,MUDGEERABA,C&K MUDGEERABA COMMUNITY KINDERGARTEN,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gold Coast City,,,,12000,12000,0,
95084695045,The Benevolent Society,,PADDINGTON,North Gold Coast Early Years Centre and Satellite Services,DETE,State,Integrated Service Delivery (EYC),,Grant,Operational,1/07/2011,30/06/2014,Fixed-term,Education and training,Early Years,,,"To provide integrated early years services to families with young children and also to pregnant women, including early childhood education and care, family support and health services.  4 centres providing services in 13 communities",No,Gold Coast City,,,,6241743,2018807,0,
37475266050,The Corporation of the Synod of the Diocese of Brisbane - Trinity Anglican Mission,,BRISBANE CITY,Trinity Family Support Network - Robina,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Gold Coast City,,,,190973,61824,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,TINGALPA,Cedar Creek - Beenleigh PCYC School Aged Care,DETE,State,School Aged Care,,Grant,Operational,27/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Gold Coast City,,,,33480,10503,0,
90800927522,Victory College,,GYMPIE,My Kindy at Victory,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gympie Regional,,,,6000,6000,0,
69551516882,Alma Street Pre-Prep Incorporated,,GYMPIE,Alma St Pre-Prep,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gympie Regional,,,,4000,4000,0,
59150737849,The Creche and Kindergarten Association Limited,,SOUTHSIDE,C&K Gympie South Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gympie Regional,,,,12000,12000,0,
59150737849,The Creche and Kindergarten Association Limited,,TIN CAN BAY,C&K Tin Can Bay Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Gympie Regional,,,,6000,6000,0,
67157717116,The Corp. of the Synod of the Diocese of Brisbane - Anglican Parish of Gympie,,GYMPIE,Cooloola Child and Family Centre,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Gympie Regional,,,,237305,76823,0,
46485582013,Hope Vale Aboriginal Shire Council,,HOPE VALE,Nola's Place,DETE,State,Long Day Care (ATSI),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Hope Vale Aboriginal Shire,,,,158636,51355,0,
85434378787,Alpha Chinese School   ,,IPSWICH,,DETE,State,After Hours Ethnic Schooling Program (AHES),,Grant,Operational,,,Ongoing,Community support,Language Education,,,To build upon the language potential encountered in a number of community organisations and expand the number of Languages Other Than English (LOTE) currently offered to Queensland students.,No,Ipswich City,,,,2410,2405,,
